entType,URI,types,sentence,sentenceIndex,paragraphIndex,section,support,entity,offset,similarityScore,percentageOfSecondRank,wikiPageID
person,http://dbpedia.org/resource/Hugh_Lloyd,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Lollipop Loves Mr Mole (1971–1972), shortened to Lollipop for its second series, also featured Hugh Lloyd, and was Perry's only domestic sitcom.",0,10,"== Comedy writer == | === Lollipop Loves Mr Mole (later Lollipop, 1971–1972) ===",88,Hugh Lloyd,97,1.0,1.0323028651963069E-14,2341385
place,http://dbpedia.org/resource/Deolali,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town","Inspired by his wartime experience running the Royal Artillery Concert Party in Deolali, India ""it was David’s and my favourite"", Perry told journalist Neil Clark, who expressed regret that it ""appears to have fallen victim to political correctness"".",1,12,== Comedy writer == | === It Ain’t Half Hot Mum (1974–1981) ===,121,Deolali,80,0.9999999887462537,1.1253757617629593E-8,2341385
place,http://dbpedia.org/resource/British_Raj,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","Inspired by his wartime experience running the Royal Artillery Concert Party in Deolali, India ""it was David’s and my favourite"", Perry told journalist Neil Clark, who expressed regret that it ""appears to have fallen victim to political correctness"".",1,12,== Comedy writer == | === It Ain’t Half Hot Mum (1974–1981) ===,12004,India,89,0.7557454379919669,0.19797365433114103,2341385
person,http://dbpedia.org/resource/Journalist,http://dbpedia.org/ontology/Person,"Inspired by his wartime experience running the Royal Artillery Concert Party in Deolali, India ""it was David’s and my favourite"", Perry told journalist Neil Clark, who expressed regret that it ""appears to have fallen victim to political correctness"".",1,12,== Comedy writer == | === It Ain’t Half Hot Mum (1974–1981) ===,,,,,,2341385
person,http://dbpedia.org/resource/Michael_Bates_(actor),"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",He rejected criticism of the casting of Michael Bates as Indian character Rangi Ram.,4,12,== Comedy writer == | === It Ain’t Half Hot Mum (1974–1981) ===,70,Michael Bates,40,0.8217292132197084,0.07346938775510344,2341385
place,http://dbpedia.org/resource/India,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",He rejected criticism of the casting of Michael Bates as Indian character Rangi Ram.,4,12,== Comedy writer == | === It Ain’t Half Hot Mum (1974–1981) ===,305927,Indian,57,0.5865441025673527,0.371505868103874,2341385
person,http://dbpedia.org/resource/Windsor_Davies,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","The series other leads included Windsor Davies and Melvyn Hayes and it ran for 8 series with 56 episodes, at its height the series attracted audiences of 17 million.",5,12,== Comedy writer == | === It Ain’t Half Hot Mum (1974–1981) ===,105,Windsor Davies,32,1.0,0.0,2341385
person,http://dbpedia.org/resource/Melvyn_Hayes,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","The series other leads included Windsor Davies and Melvyn Hayes and it ran for 8 series with 56 episodes, at its height the series attracted audiences of 17 million.",5,12,== Comedy writer == | === It Ain’t Half Hot Mum (1974–1981) ===,94,Melvyn Hayes,51,1.0,0.0,2341385
place,http://dbpedia.org/resource/Solomon_Islands,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",The character of bombardier Solomons (played by George Layton) is thought to represent Perry when he was working with ENSA during WW2.,6,12,== Comedy writer == | === It Ain’t Half Hot Mum (1974–1981) ===,10112,Solomons,28,0.9995092417051119,4.5870944320635726E-4,2341385
event,http://dbpedia.org/resource/World_War_II,"Wikidata:Q1656682,DUL:Event,Schema:Event,DBpedia:SocietalEvent,DBpedia:Event,DBpedia:MilitaryConflict",The character of bombardier Solomons (played by George Layton) is thought to represent Perry when he was working with ENSA during WW2.,6,12,== Comedy writer == | === It Ain’t Half Hot Mum (1974–1981) ===,254679,WW2,130,0.9999999979840482,0.0,2341385
place,http://dbpedia.org/resource/United_States,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","The Rear Guard was a 1976 pilot episode based on the Dad's Army episode, ""The Deadly Attachment"" made for the American network, ABC.",0,14,== Comedy writer == | === The Rear Guard (1976) ===,551746,American,110,0.9578490560584845,0.023487341620510024,2341385
person,http://dbpedia.org/resource/Father,http://dbpedia.org/ontology/Person,"The Rear Guard was a 1976 pilot episode based on the Dad's Army episode, ""The Deadly Attachment"" made for the American network, ABC.",0,14,== Comedy writer == | === The Rear Guard (1976) ===,,,,,,2341385
place,http://dbpedia.org/resource/United_States,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",The pilot was not well received by American audiences and did not develop into a series.,1,14,== Comedy writer == | === The Rear Guard (1976) ===,551746,American,35,0.9609647193529257,0.038175185898991486,2341385
person,http://dbpedia.org/resource/David_Croft_(TV_producer),"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","For Hi-de-Hi! (1980–88), Perry once again collaborated with David Croft.",0,18,== Comedy writer == | === Hi-de-Hi (1980–1988) ===,186,David Croft,62,0.9464415998912907,0.052952483931038165,2341385
person,http://dbpedia.org/resource/David_Croft_(TV_producer),"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Perry said of the series in 2009 that ""of all the shows that David Croft and I did together Hi-de-Hi!, from the first time it went on air, took off like a rocket.""",2,18,== Comedy writer == | === Hi-de-Hi (1980–1988) ===,186,David Croft,61,0.9464415998912907,0.05295248393103967,2341385
person,http://dbpedia.org/resource/Simon_Cadell,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","It starred Simon Cadell, Paul Shane, Ruth Madoc and Jeffrey Holland.",4,18,== Comedy writer == | === Hi-de-Hi (1980–1988) ===,55,Simon Cadell,11,1.0,0.0,2341385
person,http://dbpedia.org/resource/Paul_Shane,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","It starred Simon Cadell, Paul Shane, Ruth Madoc and Jeffrey Holland.",4,18,== Comedy writer == | === Hi-de-Hi (1980–1988) ===,41,Paul Shane,25,1.0,0.0,2341385
person,http://dbpedia.org/resource/Ruth_Madoc,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","It starred Simon Cadell, Paul Shane, Ruth Madoc and Jeffrey Holland.",4,18,== Comedy writer == | === Hi-de-Hi (1980–1988) ===,70,Ruth Madoc,37,1.0,0.0,2341385
person,http://dbpedia.org/resource/Jeffrey_Holland_(actor),"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","It starred Simon Cadell, Paul Shane, Ruth Madoc and Jeffrey Holland.",4,18,== Comedy writer == | === Hi-de-Hi (1980–1988) ===,40,Jeffrey Holland,52,0.9999996765898186,0.0,2341385
person,http://dbpedia.org/resource/Jeffrey_Holland_(actor),"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",The character of Spike (played by Jeffrey Holland) is thought to represent Perry when he was a Butlin’s Redcoat.,5,18,== Comedy writer == | === Hi-de-Hi (1980–1988) ===,40,Jeffrey Holland,34,0.9999996765898186,0.0,2341385
person,http://dbpedia.org/resource/Butler,http://dbpedia.org/ontology/Person,"Perry's grandfather had worked as a butler, and he had heard many anecdotes about life ""below stairs"".",2,20,== Comedy writer == | === You Rang M’Lord (1988–1993) ===,,,,,,2341385
person,http://dbpedia.org/resource/Jeremy_Lloyd,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer","The series had been attempted before, during the early 1980s, when Croft was working with his other regular writing partner, Jeremy Lloyd.",3,20,== Comedy writer == | === You Rang M’Lord (1988–1993) ===,110,Jeremy Lloyd,125,1.0,0.0,2341385
event,http://dbpedia.org/resource/French_Resistance,"Wikidata:Q1656682,DUL:Event,Schema:Event,DBpedia:SocietalEvent,DBpedia:Event,DBpedia:MilitaryConflict",Lloyd eventually conceded that he was struggling to find enthusiasm in the series and instead turned to an idea for a sitcom about the French Resistance which became 'Allo 'Allo!.,4,20,== Comedy writer == | === You Rang M’Lord (1988–1993) ===,3634,French Resistance,135,0.999991488194086,7.5016685314681746E-6,2341385
place,http://dbpedia.org/resource/Hungary,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Despite this the series regularly attracted audiences ratings of 10 million and has been very popular in Hungary.,7,20,== Comedy writer == | === You Rang M’Lord (1988–1993) ===,52041,Hungary,105,0.9914053189722679,0.005671234390113529,2341385
person,http://dbpedia.org/resource/Michael_Knowles_(actor),"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q33999,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:Actor","The series featured many cast members from other series that Perry had worked on, including Michael Knowles and Donald Hewlett from It Ain't Half Hot Mum, Paul Shane, Jeffrey Holland and Su Pollard from Hi-de-Hi!, and Bill Pertwee from Dad's Army.",8,20,== Comedy writer == | === You Rang M’Lord (1988–1993) ===,49,Michael Knowles,92,0.9847028293778571,0.01552795031055899,2341385
person,http://dbpedia.org/resource/Donald_Hewlett,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","The series featured many cast members from other series that Perry had worked on, including Michael Knowles and Donald Hewlett from It Ain't Half Hot Mum, Paul Shane, Jeffrey Holland and Su Pollard from Hi-de-Hi!, and Bill Pertwee from Dad's Army.",8,20,== Comedy writer == | === You Rang M’Lord (1988–1993) ===,44,Donald Hewlett,112,1.0,0.0,2341385
person,http://dbpedia.org/resource/Paul_Shane,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","The series featured many cast members from other series that Perry had worked on, including Michael Knowles and Donald Hewlett from It Ain't Half Hot Mum, Paul Shane, Jeffrey Holland and Su Pollard from Hi-de-Hi!, and Bill Pertwee from Dad's Army.",8,20,== Comedy writer == | === You Rang M’Lord (1988–1993) ===,41,Paul Shane,155,1.0,0.0,2341385
person,http://dbpedia.org/resource/Jeffrey_Holland_(actor),"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","The series featured many cast members from other series that Perry had worked on, including Michael Knowles and Donald Hewlett from It Ain't Half Hot Mum, Paul Shane, Jeffrey Holland and Su Pollard from Hi-de-Hi!, and Bill Pertwee from Dad's Army.",8,20,== Comedy writer == | === You Rang M’Lord (1988–1993) ===,40,Jeffrey Holland,167,0.9999996765898186,0.0,2341385
person,http://dbpedia.org/resource/Su_Pollard,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","The series featured many cast members from other series that Perry had worked on, including Michael Knowles and Donald Hewlett from It Ain't Half Hot Mum, Paul Shane, Jeffrey Holland and Su Pollard from Hi-de-Hi!, and Bill Pertwee from Dad's Army.",8,20,== Comedy writer == | === You Rang M’Lord (1988–1993) ===,81,Su Pollard,187,1.0,0.0,2341385
person,http://dbpedia.org/resource/Bill_Pertwee,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","The series featured many cast members from other series that Perry had worked on, including Michael Knowles and Donald Hewlett from It Ain't Half Hot Mum, Paul Shane, Jeffrey Holland and Su Pollard from Hi-de-Hi!, and Bill Pertwee from Dad's Army.",8,20,== Comedy writer == | === You Rang M’Lord (1988–1993) ===,170,Bill Pertwee,218,1.0,0.0,2341385
person,http://dbpedia.org/resource/Father,http://dbpedia.org/ontology/Person,"The series featured many cast members from other series that Perry had worked on, including Michael Knowles and Donald Hewlett from It Ain't Half Hot Mum, Paul Shane, Jeffrey Holland and Su Pollard from Hi-de-Hi!, and Bill Pertwee from Dad's Army.",8,20,== Comedy writer == | === You Rang M’Lord (1988–1993) ===,,,,,,2341385
person,http://dbpedia.org/resource/Sarah_Richardson,http://dbpedia.org/ontology/Person,Room Service (1979) and High Street Blues (1989),1,23,== Comedy writer == | === Room Service (1979) and High Street Blues (1989) ===,,,,,,2341385
person,http://dbpedia.org/resource/David_Croft_(TV_producer),"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Perry created two further short lived series without David Croft, Room Service (1979) for Thames Television and High Street Blues (1989) with co-writer Robin Carr.",0,24,== Comedy writer == | === Room Service (1979) and High Street Blues (1989) ===,186,David Croft,53,0.9464415998912907,0.052952483931038165,2341385
person,http://dbpedia.org/resource/Sarah_Richardson,http://dbpedia.org/ontology/Person,"Perry created two further short lived series without David Croft, Room Service (1979) for Thames Television and High Street Blues (1989) with co-writer Robin Carr.",0,24,== Comedy writer == | === Room Service (1979) and High Street Blues (1989) ===,,,,,,2341385
person,http://dbpedia.org/resource/John_Oliver,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:Comedian","According to John Oliver, writing for the BFI Screenonline website, two of Perry's later series ""remain contenders for the title of worst British sitcom"".",1,24,== Comedy writer == | === Room Service (1979) and High Street Blues (1989) ===,552,John Oliver,13,0.9999994649728033,2.7025501086165246E-7,2341385
place,http://dbpedia.org/resource/Screenonline,http://dbpedia.org/ontology/Place,"According to John Oliver, writing for the BFI Screenonline website, two of Perry's later series ""remain contenders for the title of worst British sitcom"".",1,24,== Comedy writer == | === Room Service (1979) and High Street Blues (1989) ===,,,,,,2341385
person,http://dbpedia.org/resource/Roy_Moore,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician",The music was by Roy Moore,2,26,"== Comedy writer == | === That’s Showbiz, 'The Lights, The Music & The Knife In The Back' (1997) ===",401,Roy Moore,17,0.9999999738198685,1.5956172061760477E-8,2341385
place,http://dbpedia.org/resource/New_Wimbledon_Theatre,"Wikidata:Q41176,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:Building,DBpedia:ArchitecturalStructure,DBpedia:Venue",the show premiered at the New Wimbledon Theatre in 1997.,3,26,"== Comedy writer == | === That’s Showbiz, 'The Lights, The Music & The Knife In The Back' (1997) ===",106,New Wimbledon Theatre,26,1.0,0.0,2341385
place,http://dbpedia.org/resource/New_Wimbledon_Theatre,"Wikidata:Q41176,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:Building,DBpedia:ArchitecturalStructure,DBpedia:Venue",the show premiered at the New Wimbledon Theatre in 1997.,3,26,"== Comedy writer == | === That’s Showbiz, 'The Lights, The Music & The Knife In The Back' (1997) ===",106,Wimbledon Theatre,30,0.9999999999989626,0.0,2341385
person,http://dbpedia.org/resource/Edward_S._Rogers_Jr.,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","The show had a familiar cast for British television viewers, including Ted Rogers, Su Pollard, Carmen Silvera and Peter Baldwin.",4,26,"== Comedy writer == | === That’s Showbiz, 'The Lights, The Music & The Knife In The Back' (1997) ===",101,Ted Rogers,71,0.9973543186279807,0.0026512122659828404,2341385
person,http://dbpedia.org/resource/Su_Pollard,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","The show had a familiar cast for British television viewers, including Ted Rogers, Su Pollard, Carmen Silvera and Peter Baldwin.",4,26,"== Comedy writer == | === That’s Showbiz, 'The Lights, The Music & The Knife In The Back' (1997) ===",81,Su Pollard,83,1.0,0.0,2341385
person,http://dbpedia.org/resource/Carmen_Silvera,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","The show had a familiar cast for British television viewers, including Ted Rogers, Su Pollard, Carmen Silvera and Peter Baldwin.",4,26,"== Comedy writer == | === That’s Showbiz, 'The Lights, The Music & The Knife In The Back' (1997) ===",33,Carmen Silvera,95,1.0,0.0,2341385
person,http://dbpedia.org/resource/Peter_Baldwin_(actor),"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","The show had a familiar cast for British television viewers, including Ted Rogers, Su Pollard, Carmen Silvera and Peter Baldwin.",4,26,"== Comedy writer == | === That’s Showbiz, 'The Lights, The Music & The Knife In The Back' (1997) ===",46,Peter Baldwin,114,0.5414495152552374,0.48393194706994364,2341385
person,http://dbpedia.org/resource/Donald_Hewlett,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",After Dad's Army Perry wanted to do a show called True Brits which was to be set in Roman Britain with Donald Hewlett and Michael Knowles as Roman officers and Paul Shane as a local tribes person painting ‘Romans Go Home’ on walls and so on.,1,28,== Comedy writer == | === Unmade Series ===,44,Donald Hewlett,103,1.0,0.0,2341385
person,http://dbpedia.org/resource/Michael_Knowles_(actor),"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q33999,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:Actor",After Dad's Army Perry wanted to do a show called True Brits which was to be set in Roman Britain with Donald Hewlett and Michael Knowles as Roman officers and Paul Shane as a local tribes person painting ‘Romans Go Home’ on walls and so on.,1,28,== Comedy writer == | === Unmade Series ===,49,Michael Knowles,122,0.9847028293778571,0.01552795031055899,2341385
person,http://dbpedia.org/resource/Paul_Shane,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",After Dad's Army Perry wanted to do a show called True Brits which was to be set in Roman Britain with Donald Hewlett and Michael Knowles as Roman officers and Paul Shane as a local tribes person painting ‘Romans Go Home’ on walls and so on.,1,28,== Comedy writer == | === Unmade Series ===,41,Paul Shane,160,1.0,0.0,2341385
place,http://dbpedia.org/resource/Roman_Britain,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",After Dad's Army Perry wanted to do a show called True Brits which was to be set in Roman Britain with Donald Hewlett and Michael Knowles as Roman officers and Paul Shane as a local tribes person painting ‘Romans Go Home’ on walls and so on.,1,28,== Comedy writer == | === Unmade Series ===,6493,Roman Britain,84,1.0,0.0,2341385
place,http://dbpedia.org/resource/Ancient_Rome,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",After Dad's Army Perry wanted to do a show called True Brits which was to be set in Roman Britain with Donald Hewlett and Michael Knowles as Roman officers and Paul Shane as a local tribes person painting ‘Romans Go Home’ on walls and so on.,1,28,== Comedy writer == | === Unmade Series ===,33167,Romans,208,0.6494208533091581,0.5358299921170552,2341385
person,http://dbpedia.org/resource/Father,http://dbpedia.org/ontology/Person,After Dad's Army Perry wanted to do a show called True Brits which was to be set in Roman Britain with Donald Hewlett and Michael Knowles as Roman officers and Paul Shane as a local tribes person painting ‘Romans Go Home’ on walls and so on.,1,28,== Comedy writer == | === Unmade Series ===,,,,,,2341385
person,http://dbpedia.org/resource/Su_Pollard,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Perry also wanted Su Pollard to feature in the series as a local Briton wearing square wooden glasses.,2,28,== Comedy writer == | === Unmade Series ===,81,Su Pollard,18,1.0,0.0,2341385
person,http://dbpedia.org/resource/David_Croft_(TV_producer),"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","David Croft was not keen and the series was never taken any further, it was also later pointed out that the series may have been too similar to Up Pompeii!",3,28,== Comedy writer == | === Unmade Series ===,186,David Croft,0,0.9464415998912907,0.052952483931038165,2341385
person,http://dbpedia.org/resource/Rosemary_Anne_Sisson,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer",I also wrote a pilot with Rosemary Anne Sisson called Women With Wings about the women who delivered planes during the war.,6,28,== Comedy writer == | === Unmade Series ===,19,Rosemary Anne Sisson,26,1.0,0.0,2341385
person,http://dbpedia.org/resource/LeBron_James,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer","""I don't think my type of writing is watched any more,"" he told James Rampton, writing for The Independent in 1997.",8,28,== Comedy writer == | === Unmade Series ===,6481,James,64,0.7264917432131563,0.12409901226517063,2341385
place,http://dbpedia.org/resource/Rampton_Secure_Hospital,"Wikidata:Q41176,Wikidata:Q16917,Schema:Place,Schema:Hospital,DBpedia:Place,DBpedia:Location,DBpedia:Building,DBpedia:ArchitecturalStructure,DBpedia:Hospital","""I don't think my type of writing is watched any more,"" he told James Rampton, writing for The Independent in 1997.",8,28,== Comedy writer == | === Unmade Series ===,62,Rampton,70,0.9986423730483005,0.0013558447493756936,2341385
person,http://dbpedia.org/resource/Jane_Perry_(actress),"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","His third cousin was actress Jane Perry, and in 1953, Perry married actress Gillian Margaret Holland (known professionally as Gilda Neeltje; born July 1933), younger sister of actress Diane Holland.",0,30,"== Personal life, honours and death ==",11,Jane Perry,29,0.9999958676674057,0.0,2341385
person,"http://dbpedia.org/resource/Margaret_Holland,_Duchess_of_Clarence","Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Noble","His third cousin was actress Jane Perry, and in 1953, Perry married actress Gillian Margaret Holland (known professionally as Gilda Neeltje; born July 1933), younger sister of actress Diane Holland.",0,30,"== Personal life, honours and death ==",51,Margaret Holland,84,0.9999990557821458,0.0,2341385
person,http://dbpedia.org/resource/Diane_Holland,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","His third cousin was actress Jane Perry, and in 1953, Perry married actress Gillian Margaret Holland (known professionally as Gilda Neeltje; born July 1933), younger sister of actress Diane Holland.",0,30,"== Personal life, honours and death ==",10,Diane Holland,184,1.0,0.0,2341385
person,http://dbpedia.org/resource/David_Croft_(TV_producer),"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Perry was appointed an Officer of the Order of the British Empire (OBE) in the 1978 Birthday Honours, in the same list as David Croft (David John Andrew Sharland).",2,30,"== Personal life, honours and death ==",186,David Croft,122,0.9464415998912907,0.052952483931038165,2341385
place,http://dbpedia.org/resource/British_Empire,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","Perry was appointed an Officer of the Order of the British Empire (OBE) in the 1978 Birthday Honours, in the same list as David Croft (David John Andrew Sharland).",2,30,"== Personal life, honours and death ==",21861,Empire,59,0.9039061251008751,0.08675304251838829,2341385
place,http://dbpedia.org/resource/The_Water_Rats,"Wikidata:Q41176,Wikidata:Q24354,Schema:Place,DBpedia:Venue,DBpedia:Place,DBpedia:Location,DBpedia:Building,DBpedia:ArchitecturalStructure,DBpedia:Theatre",In 1982 he was initiated into the Grand Order of Water Rats fraternity.,3,30,"== Personal life, honours and death ==",36,Water Rats,49,0.9810337366391522,0.01933289926277215,2341385
